Avarin;1;112;128;Felsenassel;http://welt1.freewar.de/freewar/images/map/avarindieoase11.jpg;
Avarin;1;113;128;Felsenassel;http://welt1.freewar.de/freewar/images/map/avarindieoase25.jpg;
Avarin;1;111;129;Felsenassel;http://welt1.freewar.de/freewar/images/map/avarindieoase29.jpg;
Avarin;1;112;129;Felsenassel;http://welt1.freewar.de/freewar/images/map/avarindieoase35.jpg;
Avarin;1;111;130;Mereller-Keim;http://welt1.freewar.de/freewar/images/map/avarindieoase21.jpg;
Avarin;1;112;130;Felsenassel;http://welt1.freewar.de/freewar/images/map/avarindieoase32.jpg;
Avarin;1;113;130;Felsenassel;http://welt1.freewar.de/freewar/images/map/avarindieoase17.jpg;
Avarin;1;115;130;großer Laubbär;http://welt1.freewar.de/freewar/images/map/avarindieoase43.jpg;
Avarin;1;116;130;Undaron;http://welt1.freewar.de/freewar/images/map/avarindieoase24.jpg;
Avarin;1;110;131;Bran-Schleim;http://welt1.freewar.de/freewar/images/map/avarindieoase46.jpg;
Avarin;1;111;131;Uhnar-Bazillus;http://welt1.freewar.de/freewar/images/map/avarindieoase12.jpg;
Avarin;1;112;131;Gerftar-Bakterium;http://welt1.freewar.de/freewar/images/map/avarindieoase26.jpg;
Avarin;1;113;131;Brotandro-Virus;http://welt1.freewar.de/freewar/images/map/avarindieoase4.jpg;
Avarin;1;114;131;Mereller-Keim;http://welt1.freewar.de/freewar/images/map/avarindieoase6.jpg;
Avarin;1;115;131;Brotandro-Virus;http://welt1.freewar.de/freewar/images/map/avarindieoase27.jpg;
Avarin;1;116;131;Lembrak-Kultur;http://welt1.freewar.de/freewar/images/map/avarindieoase51.jpg;
Avarin;1;117;131;Sprungechse;http://welt1.freewar.de/freewar/images/map/avarindieoase47.jpg;
Avarin;1;110;132;Uhnar-Bazillus;http://welt1.freewar.de/freewar/images/map/avarindieoase52.jpg;
Avarin;1;111;132;Brotandro-Virus;http://welt1.freewar.de/freewar/images/map/avarindieoase41.jpg;
Avarin;1;112;132;Gerftar-Bakterium;http://welt1.freewar.de/freewar/images/map/avarindieoase42.jpg;
Avarin;1;113;132;Uhnar-Bazillus;http://welt1.freewar.de/freewar/images/map/avarindieoase31.jpg;
Avarin;1;114;132;Mereller-Keim/Stabfisch;http://welt1.freewar.de/freewar/images/map/avarindieoase3.jpg;
Avarin;1;115;132;Gerftar-Bakterium;http://welt1.freewar.de/freewar/images/map/avarindieoase37.jpg;
Avarin;1;116;132;Uhnar-Bazillus;http://welt1.freewar.de/freewar/images/map/avarindieoase39.jpg;
Avarin;1;117;132;Milchkuh;http://welt1.freewar.de/freewar/images/map/avarindieoase48.jpg;
Avarin;1;109;133;Schattenwiesel;http://welt1.freewar.de/freewar/images/map/avarindieoase20.jpg;
Avarin;1;110;133;Lembrak-Kultur;http://welt1.freewar.de/freewar/images/map/avarindieoase44.jpg;
Avarin;1;111;133;Lembrak-Kultur;http://welt1.freewar.de/freewar/images/map/avarindieoase30.jpg;
Avarin;1;112;133;Mereller-Keim;http://welt1.freewar.de/freewar/images/map/avarindieoase36.jpg;
Avarin;1;113;133;Gerftar-Bakterium;http://welt1.freewar.de/freewar/images/map/avarindieoase18.jpg;
Avarin;1;114;133;Mereller-Keim;http://welt1.freewar.de/freewar/images/map/avarindieoase50.jpg;
Avarin;1;115;133;Bran-Schleim;http://welt1.freewar.de/freewar/images/map/avarindieoase33.jpg;
Avarin;1;109;134;Waldspinne;http://welt1.freewar.de/freewar/images/map/avarindieoase49.jpg;
Avarin;1;110;134;Bran-Schleim;http://welt1.freewar.de/freewar/images/map/avarindieoase40.jpg;
Avarin;1;113;134;Uhnar-Bazillus;http://welt1.freewar.de/freewar/images/map/avarindieoase38.jpg;
Avarin;1;114;134;Lembrak-Kultur;http://welt1.freewar.de/freewar/images/map/avarindieoase13.jpg;
Avarin;1;115;134;Brotandro-Virus;http://welt1.freewar.de/freewar/images/map/avarindieoase5.jpg;
Avarin;1;116;134;sterbendes Gerftar-Bakterium;http://welt1.freewar.de/freewar/images/map/avarindieoase45.jpg;
Avarin;1;109;135;Riesenlibelle;http://welt1.freewar.de/freewar/images/map/avarindieoase10.jpg;
Avarin;1;114;135;sterbender Brotandro-Virus;http://welt1.freewar.de/freewar/images/map/avarindieoase53.jpg;
Avarin;1;115;135;sterbender Mereller-Keim;http://welt1.freewar.de/freewar/images/map/avarindieoase23.jpg;
Avarin;0;111;137;;https://welt1.freewar.de/freewar/images/map/avarindieoase14.jpg;
Avarin;0;111;138;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Avarin;0;112;137;;https://welt1.freewar.de/freewar/images/map/avarindieoase16.jpg;
Avarin;0;112;138;;https://welt1.freewar.de/freewar/images/map/avarindieoase14.jpg;
Avarin;0;113;136;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Avarin;0;113;137;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Avarin;0;113;138;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Avarin;0;114;136;;https://welt1.freewar.de/freewar/images/map/avarindieoase14.jpg;
Avarin;0;114;137;;https://welt1.freewar.de/freewar/images/map/avarindieoase16.jpg;
Avarin;0;115;136;;https://welt1.freewar.de/freewar/images/map/avarindieoase16.jpg;
Avarin;0;115;137;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Avarin;0;116;135;;https://welt1.freewar.de/freewar/images/map/avarindieoase14.jpg;
Avarin;0;116;136;;https://welt1.freewar.de/freewar/images/map/avarindieoase14.jpg;
Avarin;0;116;137;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Avarin;0;117;134;;https://welt1.freewar.de/freewar/images/map/avarindieoase15.jpg;
Avarin;0;117;135;;https://welt1.freewar.de/freewar/images/map/avarindieoase16.jpg;
Avarin;0;117;136;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Avarin;0;117;137;;https://welt1.freewar.de/freewar/images/map/ArtosMeer2.jpg;
Avarin;0;118;134;;https://welt1.freewar.de/freewar/images/map/avarindieoase16.jpg;
Avarin;0;118;135;;https://welt1.freewar.de/freewar/images/map/avarindieoase14.jpg;
Avarin;0;118;136;;https://welt1.freewar.de/freewar/images/map/avarindieoase9.jpg;
Azul;1;103;120;Wüsten-Ektofron;http://welt1.freewar.de/freewar/images/map/mentoran2.jpg;
Azul;1;104;120;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/mentoran1.jpg;
Azul;1;102;121;Undaron;http://welt1.freewar.de/freewar/images/map/mentoran3.jpg;
Azul;1;103;121;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/mentoran4.jpg;
Azul;1;104;121;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/mentoran5.jpg;
Azul;1;105;121;Wüstenplankton;http://welt1.freewar.de/freewar/images/map/geroell4.jpg;
Azul;1;103;122;Trockenwurm;http://welt1.freewar.de/freewar/images/map/mentoran6.jpg;
Azul;1;104;122;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/geroell1.jpg;
Azul;1;105;122;Wüsten-Ektofron;http://welt1.freewar.de/freewar/images/map/geroell2.jpg;
Azul;1;104;123;;http://welt1.freewar.de/freewar/images/map/huette2.jpg;
Azul;1;105;123;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/geroell3.jpg;
Azul;1;104;124;Wüstenspinne;http://welt1.freewar.de/freewar/images/map/geroell6.jpg;
Azul;1;105;124;Wüstensalamander/26-köpfiger Salamander;http://welt1.freewar.de/freewar/images/map/geroell5.jpg;
Azul;1;106;124;Undaron;http://welt1.freewar.de/freewar/images/map/geroell17.jpg;
Azul;1;107;124;;http://welt1.freewar.de/freewar/images/map/azul1eq2.jpg;
Azul;1;103;125;Undaron;http://welt1.freewar.de/freewar/images/map/orewu6.jpg;
Azul;1;104;125;;http://welt1.freewar.de/freewar/images/map/geroell15.jpg;
Azul;1;105;125;Undaron;http://welt1.freewar.de/freewar/images/map/geroell7.jpg;
Azul;1;106;125;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/geroell8.jpg;
Azul;1;103;126;Undaron;http://welt1.freewar.de/freewar/images/map/orewu4.jpg;
Azul;1;104;126;Undaron;http://welt1.freewar.de/freewar/images/map/geroell16.jpg;
Azul;1;105;126;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/geroell9.jpg;
Azul;1;106;126;Wüstensalamander/Wüstenschreck;http://welt1.freewar.de/freewar/images/map/geroell10.jpg;
Azul;1;102;127;kranker Wüstensalamander;http://welt1.freewar.de/freewar/images/map/orewu1.jpg;
Azul;1;103;127;Undaron;http://welt1.freewar.de/freewar/images/map/orewu3.jpg;
Azul;1;104;127;Wüstensalamander;http://welt1.freewar.de/freewar/images/map/orewu7.jpg;
Azul;1;105;127;reicher Wüstensalamander/Undaron;http://welt1.freewar.de/freewar/images/map/geroell11.jpg;
Azul;1;106;127;Undaron;http://welt1.freewar.de/freewar/images/map/geroell12.jpg;
Azul;1;107;127;Undaron;http://welt1.freewar.de/freewar/images/map/orewu8.jpg;
Azul;1;103;128;Undaron;http://welt1.freewar.de/freewar/images/map/orewu2.jpg;
Azul;1;104;128;Wüsten-Ektofron;http://welt1.freewar.de/freewar/images/map/orewu5.jpg;
Azul;1;105;128;Wüstenmaus;http://welt1.freewar.de/freewar/images/map/geroell13.jpg;
Azul;1;106;128;Undaron;http://welt1.freewar.de/freewar/images/map/geroell14.jpg;
Belpharia - Die Hauptinsel;1;196;128;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_62.jpg;
Belpharia - Die Hauptinsel;1;197;128;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_63.jpg;
Belpharia - Die Hauptinsel;1;191;129;;http://welt1.freewar.de/freewar/images/map/belph2_61.jpg;
Belpharia - Die Hauptinsel;1;195;129;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_42.jpg;
Belpharia - Die Hauptinsel;1;196;129;brutaler Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_44.jpg;
Belpharia - Die Hauptinsel;1;197;129;Blattspinne;http://welt1.freewar.de/freewar/images/map/belph2_43.jpg;
Belpharia - Die Hauptinsel;1;198;129;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_39.jpg;
Belpharia - Die Hauptinsel;1;189;130;schmatzende Blattspinne;http://welt1.freewar.de/freewar/images/map/belph2_66.jpg;
Belpharia - Die Hauptinsel;1;190;130;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_65.jpg;
Belpharia - Die Hauptinsel;1;191;130;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_64.jpg;
Belpharia - Die Hauptinsel;1;192;130;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_68.jpg;
Belpharia - Die Hauptinsel;1;193;130;brutaler Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_41.jpg;
Belpharia - Die Hauptinsel;1;194;130;Blattspinne;http://welt1.freewar.de/freewar/images/map/belph2_45.jpg;
Belpharia - Die Hauptinsel;1;195;130;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_60.jpg;
Belpharia - Die Hauptinsel;1;196;130;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_75.jpg;
Belpharia - Die Hauptinsel;1;197;130;brutaler Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_34.jpg;
Belpharia - Die Hauptinsel;1;198;130;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_40.jpg;
Belpharia - Die Hauptinsel;1;188;131;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_67.jpg;
Belpharia - Die Hauptinsel;1;189;131;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_35.jpg;
Belpharia - Die Hauptinsel;1;190;131;gelangweilter Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_33.jpg;
Belpharia - Die Hauptinsel;1;191;131;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_32.jpg;
Belpharia - Die Hauptinsel;1;192;131;Blattspinne;http://welt1.freewar.de/freewar/images/map/belph2_57.jpg;
Belpharia - Die Hauptinsel;1;193;131;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_58.jpg;
Belpharia - Die Hauptinsel;1;194;131;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_15.jpg;
Belpharia - Die Hauptinsel;1;195;131;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_46.jpg;
Belpharia - Die Hauptinsel;1;196;131;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_59.jpg;
Belpharia - Die Hauptinsel;1;197;131;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_33.jpg;
Belpharia - Die Hauptinsel;1;198;131;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_39.jpg;
Belpharia - Die Hauptinsel;1;189;132;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_36.jpg;
Belpharia - Die Hauptinsel;1;190;132;Blattspinne;http://welt1.freewar.de/freewar/images/map/belph2_11.jpg;
Belpharia - Die Hauptinsel;1;191;132;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_55.jpg;
Belpharia - Die Hauptinsel;1;192;132;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_08.jpg;
Belpharia - Die Hauptinsel;1;193;132;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_03.jpg;
Belpharia - Die Hauptinsel;1;194;132;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_01.jpg;
Belpharia - Die Hauptinsel;1;195;132;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_14.jpg;
Belpharia - Die Hauptinsel;1;196;132;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_47.jpg;
Belpharia - Die Hauptinsel;1;197;132;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_48.jpg;
Belpharia - Die Hauptinsel;1;198;132;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_77.jpg;
Belpharia - Die Hauptinsel;1;199;132;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_38.jpg;
Belpharia - Die Hauptinsel;1;189;133;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_06.jpg;
Belpharia - Die Hauptinsel;1;190;133;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_31.jpg;
Belpharia - Die Hauptinsel;1;191;133;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_56.jpg;
Belpharia - Die Hauptinsel;1;192;133;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_29.jpg;
Belpharia - Die Hauptinsel;1;193;133;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_07.jpg;
Belpharia - Die Hauptinsel;1;194;133;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_02.jpg;
Belpharia - Die Hauptinsel;1;195;133;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_50.jpg;
Belpharia - Die Hauptinsel;1;196;133;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_05.jpg;
Belpharia - Die Hauptinsel;1;197;133;Blattspinne;http://welt1.freewar.de/freewar/images/map/belph2_25.jpg;
Belpharia - Die Hauptinsel;1;198;133;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_53.jpg;
Belpharia - Die Hauptinsel;1;199;133;;http://welt1.freewar.de/freewar/images/map/belph2_16.jpg;
Belpharia - Die Hauptinsel;1;189;134;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_17.jpg;
Belpharia - Die Hauptinsel;1;190;134;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_30.jpg;
Belpharia - Die Hauptinsel;1;191;134;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_52.jpg;
Belpharia - Die Hauptinsel;1;192;134;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_53.jpg;
Belpharia - Die Hauptinsel;1;193;134;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_54.jpg;
Belpharia - Die Hauptinsel;1;194;134;brutaler Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_04.jpg;
Belpharia - Die Hauptinsel;1;195;134;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_13.jpg;
Belpharia - Die Hauptinsel;1;196;134;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_09.jpg;
Belpharia - Die Hauptinsel;1;197;134;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_10.jpg;
Belpharia - Die Hauptinsel;1;198;134;Felsenwurm;http://welt1.freewar.de/freewar/images/map/belph2_74.jpg;
Belpharia - Die Hauptinsel;1;190;135;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_19.jpg;
Belpharia - Die Hauptinsel;1;191;135;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_24.jpg;
Belpharia - Die Hauptinsel;1;192;135;brutaler Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_51.jpg;
Belpharia - Die Hauptinsel;1;193;135;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_23.jpg;
Belpharia - Die Hauptinsel;1;194;135;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_12.jpg;
Belpharia - Die Hauptinsel;1;195;135;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_49.jpg;
Belpharia - Die Hauptinsel;1;196;135;Blattspinne;http://welt1.freewar.de/freewar/images/map/belph2_22.jpg;
Belpharia - Die Hauptinsel;1;197;135;junger Strativar;http://welt1.freewar.de/freewar/images/map/belph2_27.jpg;
Belpharia - Die Hauptinsel;1;198;135;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_28.jpg;
Belpharia - Die Hauptinsel;1;199;135;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_73.jpg;
Belpharia - Die Hauptinsel;1;191;136;;http://welt1.freewar.de/freewar/images/map/belph2_37.jpg;
Belpharia - Die Hauptinsel;1;192;136;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_18.jpg;
Belpharia - Die Hauptinsel;1;193;136;Felsenwurm;http://welt1.freewar.de/freewar/images/map/belph2_72.jpg;
Belpharia - Die Hauptinsel;1;194;136;Fallensteller;http://welt1.freewar.de/freewar/images/map/belph2_71.jpg;
Belpharia - Die Hauptinsel;1;195;136;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_70.jpg;
Belpharia - Die Hauptinsel;1;196;136;Felsenwurm;http://welt1.freewar.de/freewar/images/map/belph2_69.jpg;
Belpharia - Die Hauptinsel;1;197;136;ausgewachsener Strativar;http://welt1.freewar.de/freewar/images/map/belph2_26.jpg;
Belpharia - Die Hauptinsel;1;198;136;;http://welt1.freewar.de/freewar/images/map/belph2_78.jpg;
Belpharia - Die Hauptinsel;0;194;126;;http://welt1.freewar.de/freewar/images/map/belph0_01.jpg;
